run,alpha,method,accuracies
988,0.2,wt,1
988,0.2,wt2,1
988,0.2,l,1
988,0.2,l2,1
988,0.2,fg,1
988,0.2,fg2,1
988,0.2,eb,0.7
988,0.2,eb2,0.8
988,0.2,im,1
988,0.2,im2,1
988,0.2,lp,1
988,0.2,lp2,1
988,0.2,sl,1
988,0.2,sl2,1
987,0.2,wt,1
987,0.2,wt2,1
987,0.2,l,1
987,0.2,l2,1
987,0.2,fg,1
987,0.2,fg2,1
987,0.2,eb,0.74
987,0.2,eb2,0.72
987,0.2,im,1
987,0.2,im2,1
987,0.2,lp,1
987,0.2,lp2,1
987,0.2,sl,1
987,0.2,sl2,1
986,0.2,wt,1
986,0.2,wt2,1
986,0.2,l,1
986,0.2,l2,1
986,0.2,fg,1
986,0.2,fg2,1
986,0.2,eb,0.6
986,0.2,eb2,0.6
986,0.2,im,1
986,0.2,im2,1
986,0.2,lp,1
986,0.2,lp2,1
986,0.2,sl,0.98
986,0.2,sl2,1
985,0.2,wt,1
985,0.2,wt2,1
985,0.2,l,1
985,0.2,l2,1
985,0.2,fg,1
985,0.2,fg2,1
985,0.2,eb,0.44
985,0.2,eb2,0.6
985,0.2,im,1
985,0.2,im2,1
985,0.2,lp,1
985,0.2,lp2,1
985,0.2,sl,1
985,0.2,sl2,1
984,0.2,wt,1
984,0.2,wt2,1
984,0.2,l,1
984,0.2,l2,1
984,0.2,fg,1
984,0.2,fg2,1
984,0.2,eb,0.66
984,0.2,eb2,0.66
984,0.2,im,1
984,0.2,im2,1
984,0.2,lp,1
984,0.2,lp2,1
984,0.2,sl,1
984,0.2,sl2,1
983,0.2,wt,1
983,0.2,wt2,1
983,0.2,l,1
983,0.2,l2,1
983,0.2,fg,1
983,0.2,fg2,1
983,0.2,eb,0.46
983,0.2,eb2,0.64
983,0.2,im,1
983,0.2,im2,1
983,0.2,lp,1
983,0.2,lp2,1
983,0.2,sl,1
983,0.2,sl2,1
982,0.2,wt,1
982,0.2,wt2,1
982,0.2,l,1
982,0.2,l2,1
982,0.2,fg,1
982,0.2,fg2,1
982,0.2,eb,0.86
982,0.2,eb2,0.86
982,0.2,im,1
982,0.2,im2,1
982,0.2,lp,1
982,0.2,lp2,1
982,0.2,sl,1
982,0.2,sl2,1
981,0.2,wt,1
981,0.2,wt2,1
981,0.2,l,1
981,0.2,l2,1
981,0.2,fg,1
981,0.2,fg2,1
981,0.2,eb,0.84
981,0.2,eb2,0.84
981,0.2,im,1
981,0.2,im2,1
981,0.2,lp,1
981,0.2,lp2,1
981,0.2,sl,1
981,0.2,sl2,1
980,0.2,wt,1
980,0.2,wt2,1
980,0.2,l,1
980,0.2,l2,1
980,0.2,fg,1
980,0.2,fg2,1
980,0.2,eb,0.3
980,0.2,eb2,1
980,0.2,im,1
980,0.2,im2,1
980,0.2,lp,1
980,0.2,lp2,1
980,0.2,sl,1
980,0.2,sl2,1
979,0.2,wt,1
979,0.2,wt2,1
979,0.2,l,1
979,0.2,l2,1
979,0.2,fg,1
979,0.2,fg2,1
979,0.2,eb,0.44
979,0.2,eb2,0.64
979,0.2,im,1
979,0.2,im2,1
979,0.2,lp,1
979,0.2,lp2,1
979,0.2,sl,1
979,0.2,sl2,1
978,0.2,wt,1
978,0.2,wt2,1
978,0.2,l,1
978,0.2,l2,1
978,0.2,fg,1
978,0.2,fg2,1
978,0.2,eb,0.54
978,0.2,eb2,0.6
978,0.2,im,1
978,0.2,im2,1
978,0.2,lp,1
978,0.2,lp2,0.74
978,0.2,sl,1
978,0.2,sl2,1
977,0.2,wt,1
977,0.2,wt2,1
977,0.2,l,1
977,0.2,l2,1
977,0.2,fg,1
977,0.2,fg2,1
977,0.2,eb,0.6
977,0.2,eb2,0.6
977,0.2,im,1
977,0.2,im2,1
977,0.2,lp,1
977,0.2,lp2,1
977,0.2,sl,1
977,0.2,sl2,1
976,0.2,wt,1
976,0.2,wt2,1
976,0.2,l,1
976,0.2,l2,1
976,0.2,fg,1
976,0.2,fg2,1
976,0.2,eb,0.66
976,0.2,eb2,0.7
976,0.2,im,1
976,0.2,im2,1
976,0.2,lp,1
976,0.2,lp2,1
976,0.2,sl,1
976,0.2,sl2,1
975,0.2,wt,1
975,0.2,wt2,1
975,0.2,l,1
975,0.2,l2,1
975,0.2,fg,1
975,0.2,fg2,1
975,0.2,eb,0.54
975,0.2,eb2,0.64
975,0.2,im,1
975,0.2,im2,1
975,0.2,lp,1
975,0.2,lp2,1
975,0.2,sl,1
975,0.2,sl2,1
974,0.2,wt,1
974,0.2,wt2,1
974,0.2,l,1
974,0.2,l2,1
974,0.2,fg,1
974,0.2,fg2,1
974,0.2,eb,0.64
974,0.2,eb2,0.64
974,0.2,im,1
974,0.2,im2,1
974,0.2,lp,1
974,0.2,lp2,1
974,0.2,sl,1
974,0.2,sl2,1
973,0.2,wt,1
973,0.2,wt2,1
973,0.2,l,1
973,0.2,l2,1
973,0.2,fg,1
973,0.2,fg2,1
973,0.2,eb,0.72
973,0.2,eb2,0.72
973,0.2,im,1
973,0.2,im2,1
973,0.2,lp,1
973,0.2,lp2,1
973,0.2,sl,1
973,0.2,sl2,1
972,0.2,wt,1
972,0.2,wt2,1
972,0.2,l,1
972,0.2,l2,1
972,0.2,fg,1
972,0.2,fg2,1
972,0.2,eb,0.78
972,0.2,eb2,0.78
972,0.2,im,1
972,0.2,im2,1
972,0.2,lp,1
972,0.2,lp2,1
972,0.2,sl,1
972,0.2,sl2,1
971,0.2,wt,1
971,0.2,wt2,1
971,0.2,l,1
971,0.2,l2,1
971,0.2,fg,1
971,0.2,fg2,1
971,0.2,eb,0.78
971,0.2,eb2,0.78
971,0.2,im,1
971,0.2,im2,1
971,0.2,lp,1
971,0.2,lp2,1
971,0.2,sl,1
971,0.2,sl2,1
970,0.2,wt,1
970,0.2,wt2,1
970,0.2,l,1
970,0.2,l2,1
970,0.2,fg,1
970,0.2,fg2,1
970,0.2,eb,0.54
970,0.2,eb2,0.54
970,0.2,im,1
970,0.2,im2,1
970,0.2,lp,1
970,0.2,lp2,1
970,0.2,sl,1
970,0.2,sl2,1
969,0.2,wt,1
969,0.2,wt2,1
969,0.2,l,1
969,0.2,l2,1
969,0.2,fg,1
969,0.2,fg2,1
969,0.2,eb,0.36
969,0.2,eb2,0.66
969,0.2,im,1
969,0.2,im2,1
969,0.2,lp,1
969,0.2,lp2,1
969,0.2,sl,1
969,0.2,sl2,1
968,0.2,wt,1
968,0.2,wt2,1
968,0.2,l,1
968,0.2,l2,1
968,0.2,fg,1
968,0.2,fg2,1
968,0.2,eb,0.66
968,0.2,eb2,0.66
968,0.2,im,1
968,0.2,im2,1
968,0.2,lp,1
968,0.2,lp2,0.84
968,0.2,sl,1
968,0.2,sl2,1
967,0.2,wt,1
967,0.2,wt2,1
967,0.2,l,1
967,0.2,l2,1
967,0.2,fg,1
967,0.2,fg2,1
967,0.2,eb,0.46
967,0.2,eb2,0.64
967,0.2,im,1
967,0.2,im2,1
967,0.2,lp,1
967,0.2,lp2,1
967,0.2,sl,1
967,0.2,sl2,1
966,0.2,wt,1
966,0.2,wt2,1
966,0.2,l,1
966,0.2,l2,1
966,0.2,fg,1
966,0.2,fg2,1
966,0.2,eb,0.46
966,0.2,eb2,0.68
966,0.2,im,1
966,0.2,im2,1
966,0.2,lp,1
966,0.2,lp2,1
966,0.2,sl,1
966,0.2,sl2,1
965,0.2,wt,1
965,0.2,wt2,1
965,0.2,l,1
965,0.2,l2,1
965,0.2,fg,0.98
965,0.2,fg2,0.98
965,0.2,eb,0.76
965,0.2,eb2,0.76
965,0.2,im,1
965,0.2,im2,1
965,0.2,lp,1
965,0.2,lp2,0.84
965,0.2,sl,1
965,0.2,sl2,1
964,0.2,wt,1
964,0.2,wt2,1
964,0.2,l,1
964,0.2,l2,1
964,0.2,fg,1
964,0.2,fg2,1
964,0.2,eb,0.62
964,0.2,eb2,0.62
964,0.2,im,1
964,0.2,im2,1
964,0.2,lp,1
964,0.2,lp2,1
964,0.2,sl,1
964,0.2,sl2,1
963,0.2,wt,1
963,0.2,wt2,1
963,0.2,l,1
963,0.2,l2,1
963,0.2,fg,1
963,0.2,fg2,1
963,0.2,eb,0.68
963,0.2,eb2,0.68
963,0.2,im,1
963,0.2,im2,1
963,0.2,lp,1
963,0.2,lp2,1
963,0.2,sl,1
963,0.2,sl2,1
962,0.2,wt,1
962,0.2,wt2,1
962,0.2,l,1
962,0.2,l2,1
962,0.2,fg,1
962,0.2,fg2,1
962,0.2,eb,0.76
962,0.2,eb2,0.76
962,0.2,im,1
962,0.2,im2,1
962,0.2,lp,1
962,0.2,lp2,1
962,0.2,sl,1
962,0.2,sl2,1
961,0.2,wt,1
961,0.2,wt2,1
961,0.2,l,1
961,0.2,l2,1
961,0.2,fg,1
961,0.2,fg2,1
961,0.2,eb,0.6
961,0.2,eb2,0.6
961,0.2,im,1
961,0.2,im2,1
961,0.2,lp,1
961,0.2,lp2,1
961,0.2,sl,1
961,0.2,sl2,1
960,0.2,wt,1
960,0.2,wt2,1
960,0.2,l,1
960,0.2,l2,1
960,0.2,fg,1
960,0.2,fg2,1
960,0.2,eb,0.4
960,0.2,eb2,0.58
960,0.2,im,1
960,0.2,im2,1
960,0.2,lp,1
960,0.2,lp2,1
960,0.2,sl,1
960,0.2,sl2,1
959,0.2,wt,1
959,0.2,wt2,1
959,0.2,l,1
959,0.2,l2,1
959,0.2,fg,1
959,0.2,fg2,1
959,0.2,eb,0.68
959,0.2,eb2,0.68
959,0.2,im,1
959,0.2,im2,1
959,0.2,lp,1
959,0.2,lp2,0.78
959,0.2,sl,1
959,0.2,sl2,1
958,0.2,wt,1
958,0.2,wt2,1
958,0.2,l,1
958,0.2,l2,1
958,0.2,fg,1
958,0.2,fg2,1
958,0.2,eb,0.64
958,0.2,eb2,0.7
958,0.2,im,1
958,0.2,im2,1
958,0.2,lp,1
958,0.2,lp2,0.88
958,0.2,sl,1
958,0.2,sl2,1
957,0.2,wt,1
957,0.2,wt2,1
957,0.2,l,1
957,0.2,l2,1
957,0.2,fg,1
957,0.2,fg2,1
957,0.2,eb,0.56
957,0.2,eb2,0.62
957,0.2,im,1
957,0.2,im2,1
957,0.2,lp,0.84
957,0.2,lp2,0.58
957,0.2,sl,1
957,0.2,sl2,1
956,0.2,wt,1
956,0.2,wt2,1
956,0.2,l,1
956,0.2,l2,1
956,0.2,fg,1
956,0.2,fg2,1
956,0.2,eb,0.6
956,0.2,eb2,0.84
956,0.2,im,1
956,0.2,im2,1
956,0.2,lp,1
956,0.2,lp2,1
956,0.2,sl,1
956,0.2,sl2,1
955,0.2,wt,1
955,0.2,wt2,1
955,0.2,l,1
955,0.2,l2,1
955,0.2,fg,1
955,0.2,fg2,1
955,0.2,eb,0.72
955,0.2,eb2,0.72
955,0.2,im,1
955,0.2,im2,1
955,0.2,lp,1
955,0.2,lp2,1
955,0.2,sl,1
955,0.2,sl2,1
954,0.2,wt,1
954,0.2,wt2,1
954,0.2,l,1
954,0.2,l2,1
954,0.2,fg,1
954,0.2,fg2,1
954,0.2,eb,0.52
954,0.2,eb2,0.72
954,0.2,im,1
954,0.2,im2,1
954,0.2,lp,1
954,0.2,lp2,1
954,0.2,sl,1
954,0.2,sl2,1
953,0.2,wt,1
953,0.2,wt2,1
953,0.2,l,1
953,0.2,l2,1
953,0.2,fg,1
953,0.2,fg2,1
953,0.2,eb,0.62
953,0.2,eb2,0.62
953,0.2,im,1
953,0.2,im2,1
953,0.2,lp,1
953,0.2,lp2,0.82
953,0.2,sl,1
953,0.2,sl2,1
952,0.2,wt,1
952,0.2,wt2,1
952,0.2,l,1
952,0.2,l2,1
952,0.2,fg,1
952,0.2,fg2,1
952,0.2,eb,0.8
952,0.2,eb2,0.8
952,0.2,im,1
952,0.2,im2,1
952,0.2,lp,1
952,0.2,lp2,1
952,0.2,sl,0.98
952,0.2,sl2,1
951,0.2,wt,1
951,0.2,wt2,1
951,0.2,l,1
951,0.2,l2,1
951,0.2,fg,1
951,0.2,fg2,1
951,0.2,eb,0.7
951,0.2,eb2,0.7
951,0.2,im,1
951,0.2,im2,1
951,0.2,lp,1
951,0.2,lp2,1
951,0.2,sl,1
951,0.2,sl2,1
950,0.2,wt,1
950,0.2,wt2,1
950,0.2,l,1
950,0.2,l2,1
950,0.2,fg,1
950,0.2,fg2,1
950,0.2,eb,0.6
950,0.2,eb2,0.6
950,0.2,im,1
950,0.2,im2,1
950,0.2,lp,1
950,0.2,lp2,0.62
950,0.2,sl,1
950,0.2,sl2,1
949,0.2,wt,1
949,0.2,wt2,1
949,0.2,l,1
949,0.2,l2,1
949,0.2,fg,1
949,0.2,fg2,1
949,0.2,eb,0.54
949,0.2,eb2,0.68
949,0.2,im,1
949,0.2,im2,1
949,0.2,lp,1
949,0.2,lp2,1
949,0.2,sl,1
949,0.2,sl2,1
948,0.2,wt,1
948,0.2,wt2,1
948,0.2,l,1
948,0.2,l2,1
948,0.2,fg,1
948,0.2,fg2,1
948,0.2,eb,0.4
948,0.2,eb2,0.64
948,0.2,im,1
948,0.2,im2,1
948,0.2,lp,1
948,0.2,lp2,1
948,0.2,sl,1
948,0.2,sl2,1
947,0.2,wt,1
947,0.2,wt2,1
947,0.2,l,1
947,0.2,l2,1
947,0.2,fg,1
947,0.2,fg2,1
947,0.2,eb,0.62
947,0.2,eb2,0.62
947,0.2,im,1
947,0.2,im2,1
947,0.2,lp,1
947,0.2,lp2,1
947,0.2,sl,1
947,0.2,sl2,1
946,0.2,wt,1
946,0.2,wt2,1
946,0.2,l,1
946,0.2,l2,1
946,0.2,fg,1
946,0.2,fg2,1
946,0.2,eb,0.5
946,0.2,eb2,0.5
946,0.2,im,1
946,0.2,im2,1
946,0.2,lp,1
946,0.2,lp2,1
946,0.2,sl,1
946,0.2,sl2,1
945,0.2,wt,1
945,0.2,wt2,1
945,0.2,l,1
945,0.2,l2,1
945,0.2,fg,1
945,0.2,fg2,1
945,0.2,eb,0.7
945,0.2,eb2,0.74
945,0.2,im,1
945,0.2,im2,1
945,0.2,lp,1
945,0.2,lp2,1
945,0.2,sl,1
945,0.2,sl2,1
944,0.2,wt,1
944,0.2,wt2,1
944,0.2,l,1
944,0.2,l2,1
944,0.2,fg,1
944,0.2,fg2,1
944,0.2,eb,0.58
944,0.2,eb2,0.58
944,0.2,im,1
944,0.2,im2,1
944,0.2,lp,1
944,0.2,lp2,1
944,0.2,sl,1
944,0.2,sl2,1
943,0.2,wt,1
943,0.2,wt2,1
943,0.2,l,1
943,0.2,l2,1
943,0.2,fg,1
943,0.2,fg2,1
943,0.2,eb,0.28
943,0.2,eb2,1
943,0.2,im,1
943,0.2,im2,1
943,0.2,lp,1
943,0.2,lp2,1
943,0.2,sl,1
943,0.2,sl2,1
942,0.2,wt,1
942,0.2,wt2,1
942,0.2,l,1
942,0.2,l2,1
942,0.2,fg,1
942,0.2,fg2,1
942,0.2,eb,0.68
942,0.2,eb2,0.72
942,0.2,im,1
942,0.2,im2,1
942,0.2,lp,1
942,0.2,lp2,1
942,0.2,sl,1
942,0.2,sl2,1
941,0.2,wt,1
941,0.2,wt2,1
941,0.2,l,1
941,0.2,l2,1
941,0.2,fg,1
941,0.2,fg2,1
941,0.2,eb,0.68
941,0.2,eb2,0.72
941,0.2,im,1
941,0.2,im2,1
941,0.2,lp,1
941,0.2,lp2,1
941,0.2,sl,1
941,0.2,sl2,1
940,0.2,wt,1
940,0.2,wt2,1
940,0.2,l,1
940,0.2,l2,1
940,0.2,fg,1
940,0.2,fg2,1
940,0.2,eb,0.78
940,0.2,eb2,0.78
940,0.2,im,1
940,0.2,im2,1
940,0.2,lp,0.82
940,0.2,lp2,0.9
940,0.2,sl,1
940,0.2,sl2,1
939,0.2,wt,1
939,0.2,wt2,1
939,0.2,l,1
939,0.2,l2,1
939,0.2,fg,1
939,0.2,fg2,1
939,0.2,eb,0.32
939,0.2,eb2,1
939,0.2,im,1
939,0.2,im2,1
939,0.2,lp,1
939,0.2,lp2,1
939,0.2,sl,1
939,0.2,sl2,1
938,0.2,wt,1
938,0.2,wt2,1
938,0.2,l,1
938,0.2,l2,1
938,0.2,fg,1
938,0.2,fg2,1
938,0.2,eb,0.78
938,0.2,eb2,0.78
938,0.2,im,1
938,0.2,im2,1
938,0.2,lp,1
938,0.2,lp2,1
938,0.2,sl,1
938,0.2,sl2,1
937,0.2,wt,1
937,0.2,wt2,1
937,0.2,l,1
937,0.2,l2,1
937,0.2,fg,1
937,0.2,fg2,1
937,0.2,eb,0.52
937,0.2,eb2,0.74
937,0.2,im,1
937,0.2,im2,1
937,0.2,lp,0.82
937,0.2,lp2,1
937,0.2,sl,1
937,0.2,sl2,1
936,0.2,wt,1
936,0.2,wt2,1
936,0.2,l,1
936,0.2,l2,1
936,0.2,fg,1
936,0.2,fg2,1
936,0.2,eb,0.64
936,0.2,eb2,0.64
936,0.2,im,1
936,0.2,im2,1
936,0.2,lp,1
936,0.2,lp2,1
936,0.2,sl,1
936,0.2,sl2,1
935,0.2,wt,1
935,0.2,wt2,1
935,0.2,l,1
935,0.2,l2,1
935,0.2,fg,1
935,0.2,fg2,1
935,0.2,eb,0.62
935,0.2,eb2,0.62
935,0.2,im,1
935,0.2,im2,1
935,0.2,lp,1
935,0.2,lp2,1
935,0.2,sl,1
935,0.2,sl2,1
934,0.2,wt,1
934,0.2,wt2,1
934,0.2,l,1
934,0.2,l2,1
934,0.2,fg,1
934,0.2,fg2,1
934,0.2,eb,0.54
934,0.2,eb2,0.54
934,0.2,im,1
934,0.2,im2,1
934,0.2,lp,1
934,0.2,lp2,0.74
934,0.2,sl,1
934,0.2,sl2,1
933,0.2,wt,1
933,0.2,wt2,1
933,0.2,l,1
933,0.2,l2,1
933,0.2,fg,1
933,0.2,fg2,1
933,0.2,eb,0.52
933,0.2,eb2,0.56
933,0.2,im,1
933,0.2,im2,1
933,0.2,lp,1
933,0.2,lp2,1
933,0.2,sl,1
933,0.2,sl2,1
932,0.2,wt,1
932,0.2,wt2,1
932,0.2,l,1
932,0.2,l2,1
932,0.2,fg,1
932,0.2,fg2,1
932,0.2,eb,0.58
932,0.2,eb2,0.58
932,0.2,im,1
932,0.2,im2,1
932,0.2,lp,1
932,0.2,lp2,1
932,0.2,sl,1
932,0.2,sl2,1
931,0.2,wt,1
931,0.2,wt2,1
931,0.2,l,1
931,0.2,l2,1
931,0.2,fg,1
931,0.2,fg2,1
931,0.2,eb,0.64
931,0.2,eb2,0.76
931,0.2,im,1
931,0.2,im2,1
931,0.2,lp,1
931,0.2,lp2,0.58
931,0.2,sl,1
931,0.2,sl2,1
930,0.2,wt,1
930,0.2,wt2,1
930,0.2,l,1
930,0.2,l2,1
930,0.2,fg,1
930,0.2,fg2,1
930,0.2,eb,0.76
930,0.2,eb2,0.76
930,0.2,im,1
930,0.2,im2,1
930,0.2,lp,0.76
930,0.2,lp2,0.74
930,0.2,sl,1
930,0.2,sl2,1
929,0.2,wt,1
929,0.2,wt2,1
929,0.2,l,1
929,0.2,l2,1
929,0.2,fg,1
929,0.2,fg2,1
929,0.2,eb,0.64
929,0.2,eb2,0.64
929,0.2,im,1
929,0.2,im2,1
929,0.2,lp,1
929,0.2,lp2,0.86
929,0.2,sl,1
929,0.2,sl2,1
928,0.2,wt,1
928,0.2,wt2,1
928,0.2,l,1
928,0.2,l2,1
928,0.2,fg,1
928,0.2,fg2,1
928,0.2,eb,0.76
928,0.2,eb2,0.78
928,0.2,im,1
928,0.2,im2,1
928,0.2,lp,1
928,0.2,lp2,1
928,0.2,sl,1
928,0.2,sl2,1
927,0.2,wt,1
927,0.2,wt2,1
927,0.2,l,1
927,0.2,l2,1
927,0.2,fg,1
927,0.2,fg2,1
927,0.2,eb,0.76
927,0.2,eb2,0.76
927,0.2,im,1
927,0.2,im2,1
927,0.2,lp,1
927,0.2,lp2,1
927,0.2,sl,1
927,0.2,sl2,1
926,0.2,wt,1
926,0.2,wt2,1
926,0.2,l,1
926,0.2,l2,1
926,0.2,fg,1
926,0.2,fg2,1
926,0.2,eb,0.56
926,0.2,eb2,0.7
926,0.2,im,1
926,0.2,im2,1
926,0.2,lp,0.82
926,0.2,lp2,0.82
926,0.2,sl,1
926,0.2,sl2,1
925,0.2,wt,1
925,0.2,wt2,1
925,0.2,l,1
925,0.2,l2,1
925,0.2,fg,1
925,0.2,fg2,1
925,0.2,eb,0.7
925,0.2,eb2,0.84
925,0.2,im,1
925,0.2,im2,1
925,0.2,lp,1
925,0.2,lp2,0.8
925,0.2,sl,1
925,0.2,sl2,1
924,0.2,wt,1
924,0.2,wt2,1
924,0.2,l,1
924,0.2,l2,1
924,0.2,fg,1
924,0.2,fg2,1
924,0.2,eb,0.68
924,0.2,eb2,0.76
924,0.2,im,1
924,0.2,im2,1
924,0.2,lp,1
924,0.2,lp2,1
924,0.2,sl,1
924,0.2,sl2,1
923,0.2,wt,1
923,0.2,wt2,1
923,0.2,l,1
923,0.2,l2,1
923,0.2,fg,1
923,0.2,fg2,1
923,0.2,eb,0.72
923,0.2,eb2,0.72
923,0.2,im,1
923,0.2,im2,1
923,0.2,lp,1
923,0.2,lp2,1
923,0.2,sl,1
923,0.2,sl2,1
922,0.2,wt,1
922,0.2,wt2,1
922,0.2,l,1
922,0.2,l2,1
922,0.2,fg,1
922,0.2,fg2,1
922,0.2,eb,0.66
922,0.2,eb2,0.82
922,0.2,im,1
922,0.2,im2,1
922,0.2,lp,1
922,0.2,lp2,1
922,0.2,sl,1
922,0.2,sl2,1
921,0.2,wt,1
921,0.2,wt2,1
921,0.2,l,1
921,0.2,l2,1
921,0.2,fg,1
921,0.2,fg2,1
921,0.2,eb,0.54
921,0.2,eb2,0.62
921,0.2,im,1
921,0.2,im2,1
921,0.2,lp,1
921,0.2,lp2,1
921,0.2,sl,1
921,0.2,sl2,1
920,0.2,wt,1
920,0.2,wt2,1
920,0.2,l,1
920,0.2,l2,1
920,0.2,fg,1
920,0.2,fg2,1
920,0.2,eb,0.66
920,0.2,eb2,0.66
920,0.2,im,1
920,0.2,im2,1
920,0.2,lp,1
920,0.2,lp2,1
920,0.2,sl,1
920,0.2,sl2,1
919,0.2,wt,1
919,0.2,wt2,1
919,0.2,l,1
919,0.2,l2,1
919,0.2,fg,1
919,0.2,fg2,1
919,0.2,eb,0.72
919,0.2,eb2,0.72
919,0.2,im,1
919,0.2,im2,1
919,0.2,lp,1
919,0.2,lp2,1
919,0.2,sl,1
919,0.2,sl2,1
918,0.2,wt,1
918,0.2,wt2,1
918,0.2,l,1
918,0.2,l2,1
918,0.2,fg,1
918,0.2,fg2,1
918,0.2,eb,0.72
918,0.2,eb2,0.8
918,0.2,im,1
918,0.2,im2,1
918,0.2,lp,1
918,0.2,lp2,1
918,0.2,sl,1
918,0.2,sl2,1
917,0.2,wt,1
917,0.2,wt2,1
917,0.2,l,1
917,0.2,l2,1
917,0.2,fg,1
917,0.2,fg2,1
917,0.2,eb,0.64
917,0.2,eb2,0.64
917,0.2,im,1
917,0.2,im2,1
917,0.2,lp,1
917,0.2,lp2,0.9
917,0.2,sl,1
917,0.2,sl2,1
916,0.2,wt,1
916,0.2,wt2,1
916,0.2,l,1
916,0.2,l2,1
916,0.2,fg,1
916,0.2,fg2,1
916,0.2,eb,0.48
916,0.2,eb2,0.64
916,0.2,im,1
916,0.2,im2,1
916,0.2,lp,1
916,0.2,lp2,1
916,0.2,sl,1
916,0.2,sl2,1
915,0.2,wt,1
915,0.2,wt2,1
915,0.2,l,1
915,0.2,l2,1
915,0.2,fg,1
915,0.2,fg2,1
915,0.2,eb,0.68
915,0.2,eb2,0.68
915,0.2,im,1
915,0.2,im2,1
915,0.2,lp,1
915,0.2,lp2,1
915,0.2,sl,1
915,0.2,sl2,1
914,0.2,wt,1
914,0.2,wt2,1
914,0.2,l,1
914,0.2,l2,1
914,0.2,fg,1
